Simulated Image Name,Row Number,Input x_cen,Input y_cen,Input Flux,Input Separation,Input Positional Angle,Input Contrast,Output x_cen,Output y_cen,Output Flux,Output Separation,Output Positional Angle,Output Contrast,Recovery?
simulated_im_10_index_12,9289,649.7584666393476,194.50576702960717,169464.6132479401,4.469258113146167,92.65204579636608,2.212718143429823,648.5339437189323,194.72455450326296,17048.021463557685,4.098539930671891,86.06200483653487,2.1876822569445618,No
simulated_im_10_index_4,3161,499.58754753717653,975.2032174799771,155913.52762146815,3.891214548680467,67.61623122955135,3.4973546376744036,498.5766776599576,975.1909027599792,17049.652650824883,4.017578325452631,73.75506230549706,3.6435722486596704,No
simulated_im_10_index_13,9854,470.43239124332155,824.7414805306271,160272.01603682406,4.71948729474739,3.649700971179186,2.9032241169881443,470.6811671721541,823.5000640231185,16773.167498261682,4.576057875718531,5.014179944140293,3.1227810973085934,Yes
simulated_im_10_index_2,1980,800.1726616387725,224.96918900206575,170896.73633748863,1.6762024048724595,26.720273039747525,2.1359025683124244,800.2381357363985,223.98415794513684,17196.555439025455,1.5701653828155027,28.650156395976495,1.8614296837386268,Yes
simulated_im_10_index_1,775,380.0497297644698,794.6289286687903,159694.15076431003,4.793484925675142,58.14958169605103,2.9656518165025116,380.0471588614958,793.6263275005681,16999.186604724655,4.915430633499607,57.32934503738326,2.9491532894339905,Yes
simulated_im_10_index_12,9040,410.29941763078614,885.2778499342338,156748.46816130096,4.414771654813291,25.986322716673357,3.3555277211547763,410.3124150129825,885.2886032142098,16665.964754428984,3.827473076650097,27.0553060706375,3.670574953183433,No
simulated_im_10_index_4,3537,860.4956097802668,14.507311066415566,156272.6973491912,3.7372101237821087,41.760082291093255,3.434061470854675,860.4932130154679,13.511844546655123,16713.603332998144,3.5099919328717553,39.089440539988516,3.6161856614615724,No
simulated_im_10_index_12,9721,1010.1906300620782,915.2099136044019,185687.2030395217,2.489139008367018,141.34987682688376,1.5563177894264888,1010.4147556983331,915.0008244389112,16807.77381657613,2.378758012302327,141.9381788867825,1.6553667020688658,Yes
simulated_im_10_index_12,9229,589.6166983580385,434.75921186042433,164714.0269639946,1.534330923313243,38.69882821082344,2.5152508334351316,588.6109100528328,433.76697958492525,17296.90919031094,1.7193229850704463,25.61140953821451,2.5492223352247008,No
simulated_im_10_index_0,621,920.2883246355391,255.15381626986505,201781.91438691114,4.1011069431653615,119.34177052178687,1.1528133271785455,920.3122872024495,255.1379729507914,17022.898209021918,3.8445723457394885,117.82981185563268,1.1856891776201317,No
simulated_im_10_index_9,6853,469.568855175164,554.6932347968052,237819.03631615094,3.9585770413287924,38.47882713110337,0.5798873516570088,468.5481344731125,553.7087713602136,16995.835919617683,3.995845375355217,39.35942294844659,0.5951918399833898,Yes
simulated_im_10_index_12,9466,799.9305682028918,405.27154048324917,165180.0628542071,1.3620750442561373,123.53980883486815,2.4815532985969146,798.9940875594248,405.2522613298038,17042.72397272343,0.7575657115316148,115.57170436696833,1.6732875534114644,No
simulated_im_10_index_0,421,739.5148988984795,374.7998859963081,158472.36383028753,2.661418422921341,146.67441159535673,3.110795082831913,738.5306575465564,373.7518247279459,17281.752057875434,1.711311365335636,152.8687626449272,2.5891572080035705,No
simulated_im_10_index_11,8757,829.7867674305854,555.256187413787,160644.6580017315,3.352729825298715,94.13006065433058,2.8647908370431048,828.5377424930647,555.4818491637315,16947.220832316154,3.8299383998797114,103.95360930019473,3.035797030933394,No
simulated_im_10_index_11,8494,589.5452897452952,825.2958832958617,157021.87351265288,3.7513550874390447,159.77033730329697,3.3128414473376036,588.5491565083338,825.2966304216937,17079.45697204124,4.386705423138506,153.90352760611347,3.2731960820444224,No
simulated_im_10_index_8,6421,740.4719199399015,855.4576460688186,184978.77784205845,4.493423793408137,126.96606256471881,1.5780445305286206,740.4499648550184,855.4632354843668,16755.514798035136,4.572637595927806,126.34170239546012,1.6673479969494116,Yes
simulated_im_10_index_7,5251,379.8241738857857,435.37072223979254,287818.7706933656,2.7220107750250206,137.97086721392438,0.09090122863919155,379.82336594782066,434.4264663543647,16996.399219200444,2.4219404937017623,138.53794142310548,0.03244707907678969,No
simulated_im_10_index_9,7358,920.1475692365323,404.8428013231666,200629.54394339144,4.878458893646189,131.51127054572368,1.1772152504626407,920.1329158166619,403.8419138527559,17139.98746270944,4.8549309558015565,131.7327580511871,1.161037763543453,Yes
simulated_im_10_index_7,5376,499.6785988854888,104.97963035820179,186215.72161793333,4.596166607389683,137.0776735389286,1.5403871676962664,498.9443803952657,103.75205625972342,16888.88967585925,4.237920624059637,136.86429943260782,1.5574057138954858,No
simulated_im_10_index_3,2566,650.3736900310014,465.45338515980933,172596.13796081409,4.243131097758077,23.491369257224136,2.0512852873742666,650.3841882803355,465.4688935492703,16996.937484336948,4.180855402037967,19.605187703327573,2.0735041286260585,No
simulated_im_10_index_5,4213,769.5059407879505,915.1483031476275,156979.70153799286,4.935144240607705,78.28853079057427,3.319317202116082,768.5036728879742,915.1608992480923,16812.49377861242,4.927927051801326,81.60313564576927,3.423359000896898,No
simulated_im_10_index_9,7066,650.3477950999919,824.596546015395,201260.29458426716,1.5473096032750688,13.39189114966334,1.1637909536291187,649.3355577734314,823.556671295755,16757.714966202526,1.4781251062852994,7.875024763785564,0.8284346277053625,Yes
simulated_im_10_index_3,2934,979.7347991538982,284.70158107510866,158703.0013099113,4.502299525821271,58.78030823136129,3.08186928904739,978.7407386118983,283.7014416730903,17037.632022394242,4.237332954073426,58.60990926223886,3.0126759050331073,No
simulated_im_10_index_1,1320,859.883671587661,825.0789830951824,181558.54743387617,4.052954314489169,38.475392314852314,1.689529080544279,858.8885361794972,825.0774391845554,16803.61577751399,3.9595589224106655,37.219107555490694,1.6717532714406205,Yes
simulated_im_10_index_3,2908,950.2456506353001,525.1823826720247,231628.19466945768,1.3922326527705269,128.58150423370535,0.6591930902080244,950.008745947795,524.4326971492495,17283.373952124057,1.0847267603118316,127.95523712797952,0.6683293283212168,No
simulated_im_10_index_5,4474,1010.2116810187741,584.6441101309839,167580.20337886806,1.3907544078367495,112.09410013256206,2.322856736240363,1010.1375417333109,583.6243850183572,16784.490532057545,0.9345166804698843,135.42720362008123,2.8264033988160078,No
simulated_im_10_index_3,2957,980.2309100305303,975.0725503977845,163046.70599745188,3.081595303620367,52.557172561976095,2.6451720505889735,980.2495206165653,975.055335316283,16973.32171539121,3.0447208167211413,60.24305519245253,2.5328968733039354,No
simulated_im_10_index_5,4122,709.7562242083503,224.84092780410944,161942.32267845224,1.8472130016431083,143.46601072051243,2.74066760676205,708.9956553011331,223.64087785724078,17148.30800569277,1.5552382565201992,144.54345250520717,2.6175453234425228,No
simulated_im_10_index_9,7025,620.0250884194033,615.2942613489503,279347.43634863297,4.15843588587878,101.07028908225686,0.15974156919568108,620.0158233618441,615.2993512922216,16864.085297626094,4.177474080347456,101.2128095167759,0.1803490999034224,Yes
simulated_im_10_index_2,1927,739.6812602232285,674.7280933250318,210592.91174703676,1.3598212568933388,102.11569915406403,0.9824167575004207,738.7548633326234,674.7600000186869,17145.467486979596,1.1822006952649449,95.54177065567069,0.5134661216225049,No
simulated_im_10_index_2,2063,860.0747754340041,674.8106023215353,208940.28843565562,4.032428514421122,55.969417548209435,1.012405614644257,860.0835778760759,673.806823093415,17140.48096224183,4.062214019989809,56.72253791946352,0.9955451017243413,Yes
simulated_im_10_index_11,8378,500.21239758406335,405.19663674404364,244805.6620757598,1.2300435167232187,154.13892476936644,0.4968369311828272,499.7801261939372,405.4980315770527,17033.12227997668,1.0572617329863685,154.89199617483558,1.5145837722752156,No
simulated_im_10_index_1,1039,619.8289313593377,555.0026574422263,222477.17010478125,3.749422877028581,39.911258601337856,0.7881732846877256,618.8133921758974,555.0261689029128,17024.36792567698,3.7744114298824685,38.93751904941316,0.7868292784267948,Yes
simulated_im_10_index_1,1483,1009.8561204965462,615.2700201187449,161169.63084000297,2.7653100273989946,38.39255564086395,2.8128558369317997,1008.8504241331359,615.2507674985837,17116.819383397276,2.8363634971802174,33.9216656456631,2.957072752687649,No
simulated_im_10_index_2,2205,980.1157572223209,855.2502976170636,179520.9064983287,1.3183520640473623,175.70248332112072,1.761831856356897,980.1159880496539,855.3034924366303,16827.382472884296,1.555463519380001,170.437538323431,2.2072152419235818,No
simulated_im_10_index_3,2532,620.3057347167647,465.05179313807474,199439.03971028552,1.126626215082468,90.8449850384365,1.2030141979317253,620.4952415706208,464.7929904674832,17139.2473716645,0.9420155481563954,76.220378023227,1.4117075148668268,No
simulated_im_10_index_12,9064,440.4653269825518,585.2858036536976,178496.5679797731,3.5186376191609336,95.64346658452325,1.8000825484154237,440.43074054775525,585.3044462451963,17101.32587059165,3.5693078199119705,96.40121334033392,1.7981778791241458,Yes
simulated_im_10_index_13,9942,559.6308015763855,405.0005907551582,170394.72249542753,2.9885669713492273,44.75650367171561,2.1622151817703257,558.3696303892955,405.2287761710916,17205.650984563985,2.910109263897131,31.97697447039484,2.080564445285637,No
simulated_im_10_index_9,7477,1009.5626780976514,915.0817770781681,278473.9663126096,1.6604578203955722,91.86807714988697,0.16709431802185434,1008.707547198945,914.1127325585026,16810.424084555318,1.4538539266834716,78.585960061428,0.6381313970811872,No
simulated_im_10_index_1,926,529.6376744711229,225.1433007658147,174987.7051112896,3.3451469915071024,135.50059389651275,1.9423752290863439,528.6220878231791,225.13307732220935,16929.466196675054,2.980283251591801,133.91435325569665,2.0400095821257906,No
simulated_im_10_index_6,5019,829.6223508316026,614.736456142587,158334.88244585434,4.708444270088592,38.0016120518671,3.128411427823821,828.6483620363517,613.7383565119754,17268.677913883246,4.973963307038291,36.60975630200428,3.193660015384314,No
